body_length,channels,fb_published,has_logo,name_length,org_facebook,org_twitter,show_map,user_age,user_type,Label,previous_payout0,has_header_0.0,has_header_1.0,has_header_nan,yahoo,is_fr,is_org,delivery_method_0.0,delivery_method_1.0,delivery_method_3.0,delivery_method_nan,ticket_cost,ticket_availability,ticket_quant_total
14323,6,0,0,69,0.0,0.0,1,318,1,0,0,0,1,0,0,0,0,0,1,0,0,65.00166666666667,1.3333333333333333,51.66666666666666
3217,8,0,1,27,48.0,12.0,1,1,3,0,0,0,0,1,0,0,0,0,1,0,0,22.85,1.0,20.0
7835,11,0,1,56,9.0,12.0,1,1197,4,0,0,0,0,1,0,0,0,0,1,0,0,176.87499999999997,1.0,21.25
73,8,0,1,64,0.0,0.0,1,450,3,0,0,1,0,0,0,0,1,0,1,0,0,35.0,1.0,35.0
2223,8,0,1,17,12.0,13.0,1,505,3,0,0,1,0,0,0,0,1,0,1,0,0,8.46,1.0,100.0
3038,8,0,1,29,0.0,0.0,1,602,3,0,0,1,0,0,0,0,0,0,1,0,0,16.725,1.0,43.75
5744,5,0,1,25,0.0,0.0,1,1462,3,0,0,1,0,0,0,0,0,1,0,0,0,3.14,1.0,41.66666666666666
1872,8,0,1,9,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,25.0,1.0,40.0
8915,6,0,1,33,35.0,16.0,1,542,3,0,0,0,0,1,0,0,1,1,0,0,0,3.0,1.0,35.0
9767,11,0,1,67,14.0,14.0,1,944,3,0,0,1,0,0,0,0,0,0,1,0,0,32.085,1.0,100.0
678,5,0,1,26,0.0,0.0,1,1091,4,0,0,1,0,0,0,0,0,1,0,0,0,25.0,1.0,175.0
1468,11,0,1,28,15.0,0.0,1,274,3,0,0,0,0,1,0,0,0,1,0,0,0,54.16666666666666,1.0,45.0
431,8,0,1,34,0.0,0.0,1,1184,4,0,0,1,0,0,0,0,0,1,0,0,0,13.185,1.0,35.0
567,11,0,1,40,20.0,13.0,1,21,4,0,0,1,0,0,0,0,1,0,1,0,0,70.26,1.0,50.0
244,8,0,1,31,0.0,0.0,0,259,4,0,0,0,0,1,0,0,0,0,1,0,0,55.71,1.0,46.0
14476,10,0,1,53,11.0,15.0,0,1463,3,0,0,0,1,0,0,0,0,0,1,0,0,85.185,1.0,4.5
7330,11,0,0,49,12.0,12.0,1,1126,4,0,0,0,0,1,0,0,0,1,0,0,0,15.8,1.0,70.33333333333333
5776,8,0,1,27,9.0,0.0,1,30,3,0,0,0,0,1,0,0,0,0,0,1,0,34.445,1.0,200.0
321,8,0,1,33,10.0,10.0,0,214,3,0,0,0,0,1,0,0,0,1,0,0,0,2.5,1.0,50.0
5971,8,0,1,21,48.0,15.0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,8.333333333333334,1.0,325.0
1262,8,0,1,45,12.0,16.0,1,817,3,0,0,0,0,1,0,0,0,0,1,0,0,27.36,1.0,83.33333333333333
2910,11,0,1,72,20.0,0.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,34.445,1.0,100.0
1852,5,0,1,17,0.0,0.0,1,162,4,0,0,1,0,0,0,0,1,1,0,0,0,12.5,1.0,77.5
21260,5,0,1,70,36.0,14.0,1,190,3,0,0,1,0,0,0,0,0,0,1,0,0,92.41,1.0,70.0
1976,8,0,1,27,0.0,0.0,0,637,4,0,0,1,0,0,0,0,0,0,1,0,0,35.0,1.0,20.0
13566,6,0,1,41,0.0,0.0,1,282,3,0,0,1,0,0,0,0,0,1,0,0,0,10.35,1.0,24.0
2570,0,0,1,66,13.0,13.0,1,479,3,0,0,0,0,1,0,0,0,1,0,0,0,50.0,1.0,8.0
1458,8,0,0,70,0.0,0.0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,150.0,1.0,100.0
1261,11,0,1,45,21.0,14.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,10.0,1.0,200.0
2893,5,0,1,25,0.0,0.0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,50.0,1.0,200.0
15923,11,1,1,65,25.0,15.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,242.345,1.0,75.0
2673,8,0,0,41,0.0,0.0,1,1178,4,0,0,0,1,0,0,0,0,0,1,0,0,5.0,1.0,50.0
6021,8,0,0,33,12.0,2.0,1,594,3,0,0,0,1,0,0,0,0,0,1,0,0,40.0,1.0,35.0
2074,12,0,0,27,20.0,16.0,1,215,1,0,0,0,0,1,0,0,0,1,0,0,0,11.0,1.0,30.0
2188,11,0,1,48,23.0,0.0,1,171,3,0,0,0,0,1,0,0,0,1,0,0,0,13.333333333333336,1.0,53.33333333333334
18939,8,0,1,46,48.0,13.0,1,797,3,0,0,1,0,0,0,0,0,0,1,0,0,234.01,1.0,12.0
33,0,0,0,18,18.0,0.0,1,315,3,0,0,0,0,1,0,0,0,1,0,0,0,18.90909090909091,2.0,3109.090909090909
7591,11,0,1,110,32.0,13.0,1,463,3,0,0,1,0,0,0,0,0,0,1,0,0,9.611666666666666,1.0,36.833333333333336
0,0,0,0,29,0.0,0.0,1,20,3,1,1,0,0,1,0,0,0,1,0,0,0,23.13,1.0,100.0
4027,11,0,1,43,0.0,0.0,1,272,3,0,0,1,0,0,0,0,0,1,0,0,0,22.51,1.0,100.0
5818,11,0,1,26,20.0,15.0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1685.9333333333334,1.0,13.333333333333336
0,0,0,0,5,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2.505,1.0,99.5
1074,8,0,0,28,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,310.0,1.0,150.0
5849,8,1,1,54,17.0,17.0,1,895,3,0,0,0,0,1,0,0,0,0,1,0,0,8.75,1.0,25.0
26151,5,1,1,49,16.0,12.0,1,607,3,0,0,1,0,0,0,0,0,0,1,0,0,15.545,1.0,175.0
2069,0,0,1,33,14.0,15.0,1,76,3,0,0,0,0,1,0,0,0,1,0,0,0,27.5,1.0,73.0
11656,5,0,1,59,0.0,0.0,1,350,3,0,0,1,0,0,0,0,0,1,0,0,0,97.0,1.0,25.0
2860,11,0,0,27,11.0,11.0,1,152,3,0,0,0,0,1,0,0,0,0,1,0,0,10.39,1.0,150.0
1279,0,0,1,34,0.0,0.0,1,1498,4,0,0,1,0,0,0,0,0,1,0,0,0,50.0,1.0,85.0
218,8,0,1,42,0.0,0.0,1,759,4,0,0,0,0,1,0,0,0,0,1,0,0,25.0,1.0,12.0
2357,5,0,1,38,45.0,14.0,1,1160,4,0,0,1,0,0,0,0,0,1,0,0,0,55.0,1.0,30.0
2307,0,0,1,37,8.0,15.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,163.51,1.0,400.0
583,6,0,1,24,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,95.0,1.0,100.0
970,10,0,1,50,0.0,0.0,1,568,1,0,0,1,0,0,0,0,0,0,1,0,0,15.0,1.0,69.6
0,0,0,0,5,0.0,0.0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,90.0,1.0,90.0
1369,6,1,1,27,0.0,0.0,1,490,3,0,0,0,0,1,0,0,0,0,1,0,0,5.05,1.0,15.0
3225,8,0,1,33,0.0,0.0,1,426,3,0,0,1,0,0,0,0,0,1,0,0,0,125.0,1.0,15.0
2417,11,1,1,23,0.0,0.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,30.0,1.0,1000.0
8514,5,0,1,54,0.0,0.0,1,928,4,0,0,1,0,0,0,0,0,0,1,0,0,17.81,1.0,35.0
266,6,0,1,51,16.0,14.0,0,1046,4,0,0,0,1,0,0,0,0,0,1,0,0,36.81,1.0,40.0
7441,8,0,1,77,9.0,9.0,1,806,3,0,0,1,0,0,0,0,1,0,1,0,0,116.66666666666669,1.0,16.666666666666668
3844,5,1,0,64,0.0,0.0,1,1224,3,0,0,0,1,0,0,0,1,0,1,0,0,32.0375,1.0,356.25
551,6,0,1,21,9.0,9.0,1,633,3,0,0,0,1,0,0,0,0,0,1,0,0,8.08,1.0,70.5
3249,6,0,1,32,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,20.0,1.0,190.0
1891,11,0,1,49,0.0,7.0,1,625,3,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.0,25.0
823,0,0,1,23,0.0,16.0,0,42,3,0,0,1,0,0,0,0,0,0,1,0,0,8.75,1.0,100.0
734,5,0,1,40,12.0,12.0,1,112,3,0,0,1,0,0,0,0,0,0,1,0,0,6.01,1.0,25.0
28481,8,0,1,49,16.0,15.0,1,481,3,0,0,1,0,0,0,0,0,0,1,0,0,25.0,1.0,100.0
0,0,0,0,0,0.0,0.0,1,9,1,1,1,0,0,1,0,0,0,1,0,0,0,-99.0,-99.0,-99.0
5224,8,0,1,38,0.0,0.0,1,587,3,0,0,0,1,0,0,0,0,1,0,0,0,5.0,1.0,125.0
2319,6,0,1,46,45.0,12.0,0,739,3,0,0,1,0,0,0,0,0,0,1,0,0,20.0,1.0,300.0
38894,0,0,0,35,19.0,11.0,1,427,3,0,0,0,1,0,0,0,0,1,0,0,0,18.25,1.0,1000.0
356,6,0,1,30,0.0,0.0,1,226,3,0,0,0,1,0,1,0,0,1,0,0,0,26.66666666666667,1.0,106.83333333333331
3642,11,1,1,44,8.0,9.0,1,869,3,0,0,1,0,0,0,0,0,0,1,0,0,51.465,1.0,75.0
2232,6,0,1,38,7.0,7.0,1,180,1,0,0,1,0,0,0,0,0,1,0,0,0,212.19,1.0,105.0
3657,5,0,1,37,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,140.0,1.0,15.0
907,8,0,1,41,0.0,0.0,1,412,3,0,0,0,0,1,0,0,1,1,0,0,0,75.0,1.0,12.0
2464,5,0,1,35,0.0,0.0,1,391,4,0,0,1,0,0,0,0,0,1,0,0,0,7.5,1.0,100.0
3542,6,0,1,26,0.0,0.0,0,848,3,0,0,1,0,0,0,0,0,0,1,0,0,125.75,1.0,52.5
6172,8,0,1,173,91.0,16.0,1,1282,4,0,0,1,0,0,0,0,0,0,1,0,0,1295.0,1.0,40.0
201,5,0,1,19,15.0,16.0,1,100,4,0,0,0,0,1,0,0,0,1,0,0,0,37.5,1.0,75.0
1166,0,0,1,54,39.0,16.0,0,198,4,0,0,1,0,0,0,0,0,1,0,0,0,332.8,1.0,1.0
1403,5,0,1,40,15.0,16.0,1,203,1,0,0,1,0,0,0,0,1,1,0,0,0,87.814,1.0,240.0
131,0,0,1,14,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,26.52,1.0,100.0
3762,6,0,1,35,23.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,54.28571428571429,1.0,71.42857142857143
2877,12,0,1,62,9.0,9.0,1,876,3,0,0,0,0,1,0,0,1,1,0,0,0,11.0,1.0,60.0
115,0,0,1,25,0.0,0.0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,0,10.0,1.0,1000.0
751,0,0,1,16,16.0,0.0,1,11,1,0,0,1,0,0,0,0,0,0,1,0,0,8.51,1.0,66.66666666666667
12989,8,0,1,34,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,95.0,1.0,150.0
1586,8,0,1,33,0.0,0.0,1,684,3,0,0,0,0,1,0,0,0,1,0,0,0,12.910000000000002,1.0,28.33333333333333
3575,5,0,1,43,21.0,11.0,1,1276,4,0,0,1,0,0,0,0,0,0,1,0,0,8.46,1.0,20.0
4317,5,0,1,56,7.0,10.0,1,399,3,0,0,0,1,0,0,0,0,0,1,0,0,1563.2,1.0,7.125
12426,8,0,1,32,21.0,13.0,1,871,3,0,0,1,0,0,0,0,1,1,0,0,0,37.15,1.0,25.0
2177,11,1,1,17,0.0,0.0,1,568,1,0,0,0,1,0,0,0,0,1,0,0,0,10.0,1.0,2500.0
2813,0,0,1,35,0.0,0.0,1,132,4,0,0,1,0,0,0,0,0,1,0,0,0,18.02,1.0,1.0
352,5,0,1,35,15.0,14.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,55.0,1.0,20.0
3293,0,0,1,36,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,65.0,1.0,100.0
1774,6,0,1,53,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,80.0,1.0,100.0
441,0,0,1,41,0.0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,20.0,1.0,200.0
417,0,0,1,16,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,20.0,1.0,200.0
1283,8,0,1,34,7.0,8.0,1,58,3,0,0,0,0,1,0,0,0,0,1,0,0,290.4825,1.0,15.0
2689,11,0,1,43,24.0,15.0,1,1116,3,0,0,0,1,0,0,0,0,1,0,0,0,6.833333333333332,1.0,183.33333333333331
65,5,0,1,15,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,52.5,1.0,30.0
4704,0,0,1,53,0.0,0.0,1,359,4,0,0,1,0,0,0,0,0,1,0,0,0,115.56,1.0,26.66666666666667
256,5,0,1,23,0.0,0.0,1,430,3,0,0,1,0,0,0,0,0,0,1,0,0,69.0,1.0,200.0
981,5,0,1,58,0.0,16.0,1,223,3,0,0,1,0,0,0,0,0,0,1,0,0,26.765,1.0,30.0
7706,8,0,1,37,0.0,0.0,1,344,3,0,0,1,0,0,0,0,0,1,0,0,0,40.0,1.0,30.0
5485,12,0,1,43,9.0,9.0,1,895,3,0,0,0,0,1,0,0,1,1,0,0,0,0.0,1.0,60.0
1805,0,0,1,40,52.0,14.0,1,103,3,0,0,0,1,0,0,0,0,0,1,0,0,45.0,1.0,1633.333333333333
75,0,0,0,20,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.0,1.0,500.0
804,5,0,1,19,51.0,11.0,1,236,3,0,0,0,0,1,0,0,0,0,1,0,0,17.91,1.0,20.0
1486,6,0,1,7,15.0,16.0,1,659,3,0,0,0,1,0,0,0,0,0,1,0,0,12.0,1.0,40.0
1553,6,0,1,32,15.0,16.0,1,659,3,0,0,0,1,0,0,0,0,0,1,0,0,10.0,1.0,40.0
1434,6,0,1,14,15.0,16.0,1,659,3,0,0,0,1,0,0,0,0,0,1,0,0,10.0,1.0,40.0
669,0,0,1,45,0.0,0.0,1,351,4,0,0,0,0,1,0,0,0,0,1,0,0,20.0,1.0,20.0
1198,8,0,1,38,12.0,14.0,1,947,4,0,0,1,0,0,0,0,0,0,1,0,0,36.81,1.0,120.0
151,12,0,1,23,0.0,0.0,1,0,3,0,0,1,0,0,1,0,0,1,0,0,0,29.285714285714285,1.0,175.0
3398,5,0,1,49,12.0,12.0,1,265,3,0,0,0,1,0,0,0,0,0,1,0,0,22.5,1.0,205.0
4934,11,0,1,50,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,16.79666666666667,1.0,46.66666666666666
1366,6,0,1,16,12.0,15.0,1,182,1,0,0,1,0,0,0,0,1,1,0,0,0,5.0,1.0,400.0
592,0,0,1,37,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,259.7657142857143,1.0,82.85714285714286
870,0,0,1,60,0.0,0.0,1,5,3,0,0,0,0,1,0,0,1,0,1,0,0,74.61,1.0,100.0
133,5,0,1,43,0.0,0.0,1,883,3,0,0,1,0,0,0,0,0,1,0,0,0,36.61,1.0,80.0
1120,0,0,1,29,17.0,15.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,659.35,1.0,20.0
1592,11,0,1,44,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,117.005,1.0,50.0
502,0,0,1,61,8.0,14.0,1,927,4,0,0,0,0,1,0,0,0,1,0,0,0,13.18,1.0,25.0
26781,11,0,1,31,22.0,15.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1833.333333333333,1.0,90.0
5105,8,0,1,23,13.0,13.0,1,46,3,0,0,1,0,0,0,0,0,1,0,0,0,42.45,1.0,4.0
322,0,1,1,61,33.0,9.0,1,1786,3,0,0,0,0,1,0,0,0,0,1,0,0,19.025,1.0,116.66666666666669
8315,8,0,0,30,12.0,5.0,1,183,3,0,0,0,1,0,0,0,0,1,0,0,0,35.0,1.0,100.0
0,6,0,1,35,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,37.5,1.0,35.0
3399,0,0,1,53,0.0,0.0,1,8,1,0,0,0,0,1,0,0,0,0,1,0,0,38.225,1.0,35.0
62727,0,0,1,16,14.0,14.0,1,275,1,0,0,0,0,1,0,0,0,0,0,1,0,23.105,1.0,100.0
343,11,0,1,9,0.0,0.0,1,458,4,0,0,0,1,0,0,0,1,0,1,0,0,208.27703703703705,1.1851851851851851,2100.0
215,0,0,1,59,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,75.0,1.0,60.0
3002,5,0,1,64,32.0,0.0,1,122,4,0,0,0,0,1,0,0,0,0,1,0,0,10.0,1.0,150.0
837,11,1,1,25,11.0,11.0,1,8,1,0,0,0,0,1,0,0,0,1,0,0,0,10.0,1.0,200.0
946,8,0,1,40,9.0,9.0,1,880,3,0,0,1,0,0,0,0,0,0,1,0,0,120.535,1.0,50.0
3738,0,1,1,42,16.0,0.0,1,138,3,0,0,0,0,1,1,0,0,0,1,0,0,99.0,1.0,10.2
1089,4,0,1,49,0.0,0.0,1,547,3,0,0,1,0,0,0,0,0,1,0,0,0,20.0,1.0,60.0
4314,5,0,1,64,28.0,0.0,1,922,3,0,0,1,0,0,0,0,0,1,0,0,0,13.18,1.0,25.0
0,0,0,1,15,0.0,0.0,0,167,4,0,0,1,0,0,0,0,0,1,0,0,0,10.0,1.0,30.0
2003,0,0,1,44,0.0,0.0,1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,25.355,1.0,55.0
0,11,0,1,27,0.0,0.0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,1.0,5000.0
762,9,0,1,19,0.0,0.0,1,309,3,0,0,1,0,0,0,0,0,1,0,0,0,100.0,1.0,100.0
71,8,0,1,42,0.0,0.0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,75.0,1.0,50.0
294,0,0,1,7,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,1.0,40.0
678,5,1,1,17,0.0,0.0,1,0,3,0,0,1,0,0,1,0,0,1,0,0,0,5.0,1.0,125.0
3178,10,0,1,36,0.0,0.0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,52.69500000000001,1.0,75.0
185,8,0,1,22,0.0,0.0,1,955,4,0,0,1,0,0,0,0,0,1,0,0,0,27.5,1.0,15.0
1597,12,1,1,36,14.0,10.0,1,527,4,0,0,1,0,0,0,0,0,0,1,0,0,6.4,1.0,25.0
3243,6,0,1,33,51.0,0.0,1,308,4,0,0,0,0,1,0,0,0,1,0,0,0,5.0,1.0,100.0
3576,0,0,1,30,12.0,8.0,1,1318,4,0,0,0,0,1,0,0,0,1,0,0,0,3.73,1.0,49.0
6941,8,1,1,26,48.0,0.0,1,155,1,0,0,1,0,0,0,0,1,0,1,0,0,15.47,1.0,25.0
1824,8,0,1,41,14.0,14.0,1,258,3,0,0,1,0,0,0,0,0,0,1,0,0,17.810000000000006,1.0,50.0
410,0,1,1,29,9.0,10.0,1,728,4,0,0,1,0,0,0,0,0,1,0,0,0,24.52,1.0,16.0
514,5,1,1,60,22.0,15.0,1,445,4,0,0,0,0,1,0,0,0,1,0,0,0,1.5,1.0,42.5
2355,8,0,1,63,10.0,10.0,1,844,3,0,0,0,0,1,0,0,1,1,0,0,0,91.66666666666669,1.0,35.0
407,0,0,1,16,0.0,0.0,1,340,1,0,0,1,0,0,0,0,0,1,0,0,0,20.0,1.0,10.0
8611,6,1,1,104,32.0,11.0,1,1475,3,0,0,0,1,0,0,0,0,1,0,0,0,9.95,1.0,35.0
0,0,0,1,9,0.0,0.0,0,447,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,100.0
3008,8,0,1,37,0.0,0.0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,55.0,1.0,175.0
2140,8,0,1,45,16.0,16.0,1,944,1,0,0,0,0,1,0,0,0,1,0,0,0,10.0,1.0,50.0
0,8,1,1,44,13.0,0.0,1,46,3,0,1,0,0,1,0,0,0,1,0,0,0,38.96,1.0,20.0
563,11,0,1,45,20.0,0.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,25.0,1.0,750.0
0,5,0,0,13,0.0,0.0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,76.66666666666667,1.0,500.0
3156,11,0,1,51,0.0,0.0,1,896,3,0,0,1,0,0,0,0,0,0,1,0,0,8.8,1.0,140.0
3807,11,0,1,35,0.0,0.0,1,351,4,0,0,1,0,0,0,0,0,1,0,0,0,34.445,1.0,200.0
9058,0,0,1,31,6.0,7.0,1,1151,3,0,0,0,0,1,0,0,1,1,0,0,0,15.0,1.0,24.0
4224,0,1,1,32,27.0,13.0,1,1391,3,0,0,0,0,1,0,0,0,0,1,0,0,8.41,1.0,200.0
1137,0,0,1,29,0.0,0.0,1,833,4,0,0,0,1,0,0,0,0,0,1,0,0,5.0,1.0,50.0
4586,4,0,1,11,11.0,16.0,1,239,4,0,0,0,0,1,0,0,1,1,0,0,0,62.5,1.0,160.0
3272,5,0,1,45,12.0,12.0,1,320,3,0,0,0,1,0,0,0,0,0,1,0,0,27.5,1.0,300.0
1275,0,0,1,28,0.0,0.0,1,867,4,0,0,0,0,1,0,0,0,1,0,0,0,50.0,1.0,150.0
2415,8,0,1,43,19.0,0.0,1,569,3,0,0,1,0,0,0,0,0,0,1,0,0,69.0,1.0,10.0
1139,0,0,1,31,0.0,0.0,1,792,3,0,0,0,0,1,0,0,1,0,1,0,0,243.24324324324328,1.0,2.9459459459459465
3025,6,0,1,38,39.0,0.0,1,21,1,0,0,1,0,0,0,0,0,1,0,0,0,7.881111111111113,1.5555555555555556,40.0
8969,8,0,0,21,21.0,15.0,1,295,4,0,0,0,0,1,0,0,0,1,0,0,0,63.27,1.0,25.0
2381,4,0,1,36,12.0,13.0,1,54,4,0,0,0,0,1,0,0,0,1,0,0,0,32.0,1.0,2.0
20313,11,0,1,35,0.0,0.0,1,376,4,0,0,1,0,0,0,0,0,1,0,0,0,25.0,1.0,12.0
1295,8,0,1,64,37.0,18.0,1,546,3,0,0,1,0,0,0,0,0,1,0,0,0,22.76,1.0,100.0
9806,0,0,1,31,0.0,6.0,1,416,3,0,0,1,0,0,0,0,0,1,0,0,0,13.513333333333335,1.0,44.0
2544,12,0,0,11,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,18.0,1.0,100.0
1134,4,0,1,43,6.0,10.0,1,257,1,0,0,0,1,0,0,0,1,0,1,0,0,20.0,1.0,20.0
2233,5,0,1,69,0.0,0.0,1,203,1,0,0,1,0,0,0,0,0,0,1,0,0,3.73,1.0,500.0
3078,11,0,1,21,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,140.01,1.0,900.0
1246,5,1,1,70,34.0,0.0,1,162,3,0,0,1,0,0,0,0,1,0,1,0,0,13.260000000000002,1.0,500.0
696,0,0,1,28,18.0,12.0,1,201,3,0,0,0,0,1,0,0,0,1,0,0,0,116.51,1.0,275.0
2111,8,0,1,40,17.0,14.0,0,74,1,0,0,1,0,0,0,0,0,0,1,0,0,78.38499999999998,1.0,10.0
1556,0,0,1,53,15.0,15.0,1,468,3,0,0,0,0,1,0,0,0,1,0,0,0,13.5,1.5,47.5
2322,6,0,1,68,0.0,0.0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,20.0,1.0,38.333333333333336
15966,8,0,1,40,0.0,0.0,1,1168,4,0,0,1,0,0,1,0,0,1,0,0,0,50.6,1.0,80.0
220,13,0,1,48,17.0,17.0,1,804,3,0,0,1,0,0,0,0,0,1,0,0,0,27.5,1.0,100.0
11155,10,0,0,39,23.0,7.0,1,525,3,0,0,0,0,1,1,0,0,1,0,0,0,5.0,1.0,10.0
4234,8,0,1,23,10.0,8.0,1,607,3,0,0,0,1,0,0,0,0,0,1,0,0,35.0,1.0,6.666666666666668
955,5,0,1,41,0.0,0.0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,22.5,1.0,160.0
14657,11,1,1,53,27.0,8.0,1,1504,3,0,0,0,0,1,0,0,0,0,1,0,0,333.85285714285715,1.0,78.92857142857143
398,0,0,1,26,0.0,0.0,1,1029,4,0,0,1,0,0,0,0,1,1,0,0,0,20.0,1.0,50.0
0,8,0,0,34,11.0,0.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,51.8,1.0,200.0
2843,8,0,1,38,16.0,15.0,1,798,4,0,0,1,0,0,0,0,0,0,1,0,0,79.33,1.0,20.0
1927,0,0,1,40,19.0,6.0,1,498,3,0,0,0,1,0,0,0,0,0,0,1,0,50.98,1.0,65.0
12973,11,0,1,72,19.0,5.0,1,207,3,0,0,0,1,0,0,0,0,0,1,0,0,35.86,1.0,775.0
5658,8,1,1,95,19.0,8.0,1,2065,3,0,0,1,0,0,0,0,1,0,1,0,0,33.123636363636365,1.0,29.45454545454545
313,12,0,1,48,29.0,11.0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,9.165,1.0,9.0
20,0,0,0,12,0.0,0.0,1,296,4,0,0,0,0,1,0,0,0,1,0,0,0,20.0,1.0,110.0
10568,8,0,1,104,0.0,0.0,1,471,4,0,0,1,0,0,0,0,0,1,0,0,0,15.0,1.0,15.0
3684,6,0,1,43,39.0,0.0,1,58,1,0,0,1,0,0,0,0,0,1,0,0,0,8.65,1.6,40.0
2920,0,0,1,46,12.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,105.0,1.0,87.5
4778,11,1,1,52,0.0,0.0,1,426,3,0,0,0,1,0,0,0,0,0,1,0,0,17.91,1.0,60.0
2676,0,0,1,64,0.0,0.0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,144.71,1.0,18.0
42,0,0,1,18,0.0,0.0,1,1,3,0,0,0,0,1,1,0,0,1,0,0,0,15.0,1.0,2.0
7171,8,0,1,85,0.0,0.0,1,1483,3,0,0,1,0,0,0,0,1,0,1,0,0,5.0,1.0,200.0
2179,11,1,1,34,10.0,7.0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,4.05,1.0,100.0
2347,0,0,1,46,15.0,15.0,1,669,3,0,0,1,0,0,0,0,0,1,0,0,0,13.5,1.0,8.0
7655,6,0,0,31,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,27.5,1.0,37.5
6804,5,0,1,34,14.0,15.0,0,427,1,0,0,0,1,0,0,0,0,0,1,0,0,4.333333333333333,2.0,2333.333333333333
21,0,0,1,24,9.0,9.0,0,5,4,0,0,0,0,1,0,0,0,1,0,0,0,70.0,1.0,1.0
1061,5,0,1,15,0.0,13.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,10.0,1.0,120.0
5673,8,0,1,37,0.0,0.0,1,856,4,0,0,1,0,0,1,0,0,1,0,0,0,20.0,1.0,10.0
1351,5,0,0,20,0.0,0.0,1,6,4,1,1,0,0,1,0,0,0,1,0,0,0,53.33333333333334,1.0,21.66666666666667
955,5,1,1,27,10.0,14.0,1,363,3,0,0,1,0,0,0,0,1,0,1,0,0,15.0,1.0,90.0
586,8,0,1,51,0.0,0.0,0,1136,3,0,0,1,0,0,0,0,0,1,0,0,0,17.5,1.0,100.0
1660,8,1,1,27,19.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,30.0,1.0,25.0
