,event_id,ticket_cost,ticket_availability,ticket_quant_total,ticket_quant_sold
586,2426620,99.0,1.0,30.0,41.0
587,2459154,13.260000000000002,1.0,73.0,50.5
588,2524524,90.36,1.0,15.0,4.0
589,2524568,11.3,1.0,500.0,346.0
590,2524874,20.0,1.0,80.0,48.0
591,2589864,85.0,1.0,71.0,71.0
592,2590016,45.0,1.0,141.66666666666666,89.0
593,2590478,10.0,1.0,13.0,12.0
594,2590504,50.0,1.0,8.0,8.0
595,2622560,12.5,1.0,75.0,7.5
596,2622770,13.18,1.0,100.0,12.0
597,2623080,13.18,1.0,100.0,3.0
598,2636319,0.0,1.0,20.0,0.0
599,2638389,0.0,1.0,30.0,1.0
600,2655163,8.905000000000001,1.0,752.5,57.5
601,2655341,11.445,1.0,266.6666666666667,21.0
602,2655869,65.78,1.0,18.0,0.0
603,2681789,100.0,1.0,1000.0,5.0
604,2687179,75.0,1.0,100.0,7.5
605,2687991,8.0,1.0,500.0,21.0
606,2688113,27.354999999999997,1.0,73.0,35.0
607,2688331,464.93,1.0,16.0,7.0
608,2720735,0.0,1.0,80.0,0.0
609,2786841,10.0,1.0,50.0,7.0
610,2786907,0.0,1.0,80.0,0.0
611,2819435,145.83333333333334,1.0,158.33333333333334,55.0
612,2852037,0.0,1.3333333333333333,8000.0,6.333333333333333
613,2917775,0.0,1.0,100.0,3.0
614,2917895,25.5,1.0,15.0,3.5
615,2943901,22.85,1.0,17.0,12.0
616,2950731,20.0,1.0,250.0,2.5
617,2950897,40.0,1.0,161.5,10.25
618,2983645,3.73,1.0,115.0,112.0
619,3015785,3.0475000000000003,1.0,125.0,5.0
620,3015911,8.0,1.0,1000.0,30.0
621,3104307,325.0,1.0,37.5,4.0
622,3114321,169.0,1.0,15.0,7.5
623,3114575,57.49857142857143,1.0,120.0,0.7142857142857143
624,3114757,122.51,1.0,20.0,14.0
625,3146761,22.5,1.0,50.0,4.0
626,3146799,134.165,1.0,8.0,2.5
627,3147031,762.5,1.0,40.0,3.75
628,3147371,186.5,1.0,24.0,2.0
629,3147517,6.095000000000001,1.0,200.0,1.5
630,3179653,41.35625,1.375,50.0,28.125
631,3180047,36.805,1.0,42.5,20.75
632,3200531,0.0,1.0,53.0,26.5
633,3227911,95.36,1.0,60.0,4.0
634,3238857,140.76,1.0,1000.0,2.0
635,3245301,40.0,1.25,75.0,6.75
636,3245495,10.0,1.0,50.0,41.0
637,3245681,21.666666666666668,1.0,358.3333333333333,75.66666666666667
638,3255187,188.01,1.0,1000.0,11.0
639,3278317,120.27,1.0,30.0,29.0
640,3278321,8.46,1.0,30.0,4.0
641,3278329,22.634999999999998,1.0,30.0,1.0
642,3278613,312.4375,1.0,81.0,11.5
643,3311233,22.63,1.0,100.0,68.0
644,3343293,27.36,1.0,10.0,7.0
645,3343461,57.5,1.0,200.0,18.0
646,3343659,27.21,1.0,50.0,1.0
647,3344009,3.14,1.0,12.666666666666666,12.666666666666666
648,3376529,6.5625,1.0,45.5,10.0
649,3409147,50.580000000000005,1.0,43.833333333333336,8.333333333333334
650,3451793,158.33333333333334,1.0,10.0,1.0
651,3507217,373.75,1.0,162.5,0.25
652,3507511,2.0,1.0,470.0,69.4
653,3507603,45.23,1.0,18.0,1.0
654,3507655,25.0,1.0,100.0,30.0
655,3507781,5.0,1.0,20.0,5.0
656,3507837,140.76,1.0,50.0,3.0
657,3511869,103.33333333333333,1.0,16.0,0.0
658,3540533,112.5,1.0,25.0,1.6666666666666667
659,3572895,10.0,1.0,45.0,176.0
660,3573089,514.2133333333334,1.0,6.0,0.5
661,3605433,60.0,1.0,20.0,10.0
662,3605795,35.0,1.0,300.0,305.0
663,3605851,1242.6441666666667,1.0,22.333333333333332,19.916666666666668
664,3605897,42.93375,1.75,75.0,22.875
665,3621150,58.55,1.0,50.0,11.0
666,3638718,34.445,1.0,100.0,4.0
667,3639040,15.0,1.0,65.0,14.0
668,3639074,3.75,1.0,78.75,13.5
669,3671118,5.0,1.0,100.0,21.5
670,3671504,0.0,1.0,300.0,3.0
671,3703982,87.0,1.0,75.0,7.0
672,3704276,8.41,1.0,50.0,10.0
673,3704434,36.95,1.0,100.0,65.0
674,3708474,200.0,1.0,12.0,12.0
675,3713958,192.50625000000005,1.0,715.625,21.25
676,3736972,130.0,1.0,100.0,5.5
677,3737084,4.5,1.0,83.5,37.75
678,3737224,20.0,1.0,100.0,5.0
679,3737322,30.0,1.0,300.0,182.0
680,3769604,239.89111111111112,1.0,57.111111111111114,24.0
681,3802468,8.75,1.0,100.0,34.0
682,3802604,46.01,1.0,5.0,1.0
683,3835420,70.175,1.0,9.0,5.0
684,3835468,20.0,1.0,10000.0,5.0
685,3867770,73.75,1.0,154.75,0.75
686,3883392,133.67,1.0,72.5,30.5
687,3884792,477.0,1.0,768.75,0.0
688,3900604,50.0,1.0,100.0,56.0
689,3901090,93.48222222222222,1.0,67.77777777777777,13.666666666666666
690,3901160,182.65,1.0,15.0,10.0
691,3933520,22.85,1.0,250.0,147.0
692,3966486,90.2,1.0,13.0,10.0
693,3999376,828.692,1.0,32.4,3.6
694,4031440,3.11,1.0,20.0,2.0
695,4031458,4.99,1.0,60.0,16.5
696,4031470,4.99,1.0,60.0,2.0
697,4031658,75.0,1.0,20.0,0.0
698,4031976,20.0,1.0,75.0,5.0
699,4032084,150.0,1.0,1.0,1.0
700,4064420,46.26,1.0,75.0,19.0
701,4064494,13.185,1.0,150.0,54.5
702,4064722,40.0,1.0,10.0,8.0
703,4074360,1201.75,1.0,30.0,30.0
704,4097288,43.894999999999996,1.0,7749.5,0.25
705,4097482,74.605,1.0,50.0,2.0
706,4130078,74.705,1.0,25.0,10.5
707,4156290,4.293333333333333,1.0,188.0,41.833333333333336
708,4162536,137.0,1.0,10.5,0.5
709,4162650,117.66666666666667,1.0,10.333333333333334,0.6666666666666666
710,4162904,27.5,1.0,54.5,54.5
711,4163206,41.53,1.0,50.0,10.0
712,4195284,8.333333333333334,1.0,116.66666666666667,12.333333333333334
713,4195466,80.0,1.0,60.0,55.0
714,4228132,9.95,1.0,30.0,3.0
715,4228268,239.98199999999997,1.0,55.4,3.8
716,4246722,1.865,1.0,200.0,15.0
717,4293882,30.0,1.0,30.0,11.0
718,4359364,79.0,1.0,10.0,3.0
719,4359426,75.0,1.0,14.0,9.0
720,4392112,25.0,1.0,31.5,15.5
721,4392602,67.63,1.0,112.5,7.25
722,4425054,53.75,1.0,50072.5,33.5
723,4457776,13.75,1.0,35.0,15.0
724,4458086,11.25,1.0,57.75,26.5
725,4522954,384.8185714285714,1.0,57.142857142857146,15.571428571428571
726,4522972,140.0,1.0,1.0,1.0
727,4523034,14.995454545454548,1.0,28.636363636363637,28.454545454545453
728,4523092,0.0,1.0,0.0,1.0
729,4523694,6.18,1.0,67.33333333333333,13.666666666666666
730,4555992,36.2,1.0,126.0,135.33333333333334
731,4556408,7.5,1.0,100.0,65.0
732,4574062,1.8566666666666667,1.0,333.3333333333333,33.333333333333336
733,4588538,11.555,1.0,75.0,4.0
734,4601344,12.5,1.0,225.0,11.0
735,4609534,93.06,1.0,50.0,20.0
736,4621734,490.0,1.0,47.0,0.0
737,4643944,125.0,1.0,20.0,0.5
738,4654117,65.0,1.0,60.0,1.0
739,4654495,1.865,1.0,25.5,23.5
740,4673345,3.5,1.0,120.0,53.5
741,4687013,17.81,1.0,140.0,115.0
742,4687475,35.0,1.0,30.0,9.0
743,4691577,12.51,1.0,33.333333333333336,10.333333333333334
744,4719771,250.0,1.0,10000.0,0.0
745,4720157,20.0,1.0,40.0,13.0
746,4720301,32.85,1.0,50.0,9.0
747,4729751,9.0,1.0,60.0,2.0
748,4746151,32.08,1.0,15.0,10.0
749,0,,,,
750,4752631,88.65,1.0,15.0,8.0
751,4753105,15.0,1.0,231.66666666666666,115.0
752,4785839,33.262499999999996,1.0,143.75,7.25
753,4785935,45.31,1.0,24.0,11.0
754,4817979,3770.978461538463,1.0,156.92307692307693,0.6153846153846154
755,4818247,14.39,1.0,10.0,0.0
756,4818691,89.56333333333335,1.0,71.66666666666667,1.6666666666666667
757,4851467,109.0,1.0,10.0,0.5
758,4855343,126.24333333333334,1.0,16.333333333333332,24.0
759,4883835,195.0,1.0,29.375,0.75
760,4893765,17.91,1.0,60.0,39.0
761,4936325,18.333333333333332,1.0,56.333333333333336,3.0
762,4947235,50.0,1.0,250.0,1.0
763,4949514,36.35,1.0,12.0,3.0
764,4949538,36.35,1.0,12.0,1.0
765,4981732,70.0,1.0,100.0,2.0
766,4981820,126.0,1.0,123.33333333333333,23.333333333333332
767,4982012,25.0,1.0,1000.0,409.0
768,4982122,95.0,1.0,100.0,7.0
769,4982322,50.0,1.0,300.0,2.0
770,4982536,3.0,1.0,500000.0,0.0
771,5047502,98.0,1.0,750.0,0.0
772,5047844,0.0,1.0,101.0,0.0
773,5112882,0.0,1.0,50.0,3.0
774,5112952,41.666666666666664,1.0,83.33333333333333,4.0
775,5113202,17.5,1.0,7.5,1.0
776,5113530,18.0,1.0,15.0,17.0
777,5113568,0.0,1.0,1.0,1.0
778,5113620,13.333333333333334,1.1666666666666667,50.94444444444444,6.166666666666667
779,5128416,50.0,1.0,200.0,9.0
780,5133898,1867.075,1.0,83.5,0.3333333333333333
781,5145628,31.91,1.0,20.0,2.0
782,5145872,60.0,1.0,500.0,0.0
783,5145900,50.0,1.0,31.0,1.0
784,5146282,34.45,1.0,300.0,300.0
785,5146304,7.5,1.0,125.0,69.5
786,5155796,7.5,1.0,4.5,9.0
787,5161240,41.53,1.0,225.0,52.5
788,5177544,94.0,1.0,250.0,14.5
789,5178304,5.83,1.0,800.0,13.0
790,5178656,35.0,1.0,25.0,13.5
791,5179148,79.33,1.0,50.0,0.0
792,5193970,23.0,1.0,37.2,1.8
793,5211296,200.0,1.0,83.33333333333333,27.333333333333332
794,5211326,30.0,1.0,40.0,11.0
795,5211650,10.0,1.0,75.0,4.0
796,5211664,248.22499999999997,1.0,23.214285714285715,18.071428571428573
797,5211892,16.0,1.0,500.0,174.2
798,5244114,32.08,1.0,40.0,9.0
799,5276902,67.25,1.0,17.5,2.25
800,5277020,17.81,1.0,25.0,24.0
801,5277302,150.0,1.0,30.0,0.0
802,5277432,33.333333333333336,1.0,3.3333333333333335,20.0
803,5297796,424.3,1.0,1.0,1.0
804,5309486,117.75999999999999,1.0,20.0,3.0
805,5309602,15.0,1.0,25.0,12.0
806,5309944,22.63,1.0,50.0,1.0
807,5324906,46.26,1.0,100.0,0.0
808,5331318,283.235,1.0,6.0,0.0
809,5363212,29.15833333333333,1.0,58.333333333333336,15.666666666666666
810,5375174,4.0,1.0,28.0,8.0
811,5375200,22.63,1.0,100.0,32.0
812,5375496,311.89,1.0,40.0,7.5
813,5407760,5.89,1.0,90.0,12.5
814,5408312,47.0,1.0,200.0,0.5
815,5408412,450.0,1.0,51.25,2.25
816,5408434,59.09,1.0,250.0,141.0
817,5440744,11.6075,1.0,38.75,7.25
818,5440968,10.44,1.0,384.0,384.0
819,5441076,2149.3299999999995,1.0,517.5,0.875
820,5461164,50.0,1.0,11.0,8.0
821,5461596,1246.2,1.0,30.0,5.0
822,5481894,60.0,1.0,217.0,4.0
823,5500428,22.63,1.0,25.0,17.0
824,5506978,64.99,1.0,75.0,0.5
825,5539414,16.666666666666668,1.0,162.66666666666666,0.0
826,5595368,18.875,1.0,20.0,3.25
827,5605156,2.23,1.0,83.33333333333333,25.0
828,5613900,50.0,1.0,133.33333333333334,1.3333333333333333
829,5637412,8.25,1.0,100.0,7.0
830,5652642,8.0,1.0,120.0,1.0
831,5653184,13.45,1.0,20.0,8.0
832,5669842,300.53333333333336,1.0,9.666666666666666,3.0
833,5670202,17.906666666666666,1.0,100.0,21.666666666666668
834,5670360,50.0,1.0,3.0,3.0
835,0,,,,
836,5690872,69.88,1.0,55.0,16.0
837,5703372,48.333333333333336,1.0,116.66666666666667,9.0
838,5801135,40.6,1.0,175.0,15.25
839,5819053,12.0,1.0,500.0,2.0
840,5821969,10.35,1.0,15.0,5.0
841,5834495,128.47,1.0,100.0,7.0
842,5876865,10.0,1.0,1.5,1.0
843,5882071,22.0,1.0,300.0,26.0
844,5899223,45.0,1.0,25.0,5.777777777777778
845,5899249,36.0,1.0,70.0,31.0
846,5899261,4.47,1.0,95.0,54.0
847,5899303,6.77,1.0,25.0,1.0
848,5899865,0.0,1.0,100.0,1.5
849,5899915,7.5,1.0,22.5,19.75
850,5916143,4.328,1.0,250.0,4.4
851,5920327,48.08,1.5,15.0,9.0
852,0,,,,
853,5997543,32.25,1.0,50.0,9.0
854,5997881,7.0,1.6923076923076923,166.15384615384616,9.923076923076923
855,6002271,70.0,1.0,100.0,1.0
856,6031809,4.255,1.0,175.0,16.0
857,6056889,40.0,1.0,150.0,42.0
858,6063593,32.5,1.0,125.0,20.0
859,6095009,5.0,1.0,10.0,10.0
860,6095887,250.0,1.0,40.0,0.0
861,6096121,12.922,1.0,4.6,2.4
862,6116863,35.0,1.0,80.0,1.0
863,6122325,425.58,1.0,50.0,3.0
864,6123383,30.0,1.0,123.0,18.0
865,6126663,104.5,1.0,1.0,0.5
866,6128915,8.46,1.0,35.0,30.0
867,6128935,6.06,1.0,30.0,15.0
868,6129147,51.05,1.0,26.0,10.0
869,6161645,15.5,1.0,100.0,5.5
870,6161805,24.86,1.0,75.0,0.5
871,6162205,0.0,1.0,500.0,11.0
872,6171557,13.724999999999998,1.0,32.5,0.14285714285714285
873,6181437,300.0,1.0,30.0,0.0
874,6192209,30.0,1.0,20.0,7.0
875,6196565,64.21000000000001,1.0,12.5,1.0
876,6227615,8.833333333333334,1.0,80.0,1.0
877,6245813,15.0,1.0,45.0,0.0
878,6325205,22.63,1.0,50.0,22.0
879,6358003,1.18,1.0,20.0,1.0
880,6359139,7.5,1.0,125.0,12.0
881,6364601,14.666666666666666,1.0,20.0,3.0
882,6390783,12.5,1.0,62.5,5.5
883,6391167,68.59333333333335,1.0,8.0,1.8333333333333333
884,6391327,6.7633333333333345,1.0,70.0,2.6666666666666665
885,6423963,30.0,1.0,200.0,2.0
886,6423969,5.625,2.0,3250.0,11.875
887,6489171,11.0,1.0,86.0,2.4
888,6489475,8.5,1.0,100.0,74.0
889,6489513,753.4981818181819,1.0,14.181818181818182,5.454545454545454
890,6493717,7.881111111111112,1.5555555555555556,40.0,1.2222222222222223
891,6508627,29.0,1.0,65.0,24.333333333333332
892,6521981,34.34,1.0,66.66666666666667,36.333333333333336
893,6522159,1.13,1.0,10.0,1.0
894,6554607,7.0,1.0,19.333333333333332,4.5
895,6554781,17.91,1.0,18.0,14.0
896,6570195,20.349444444444444,1.6666666666666667,15566.388888888889,363.1666666666667
897,6587865,20.0,1.0,50.0,2.0
898,6597493,11.333333333333334,1.0,98.0,86.66666666666667
899,6613953,225.0,1.0,5.0,2.0
900,6615485,36.98,1.0,100.0,2.0
901,6620869,13.125,1.5,177.5,21.625
902,6620891,10.0,1.0,40.0,17.0
903,6637387,27.354999999999997,1.0,87.5,8.5
904,6663795,393.25,1.0,1.0,1.0
905,6686157,448.6075,1.0,45.0,1.0
906,6719021,5.0,1.0,40.0,2.0
907,6719255,4.375,1.0,56.0,8.0
908,6719271,13.68,1.0,50.0,1.5
909,6751273,75.0,1.0,150.0,2.0
910,6762865,380.75000000000006,1.0,42.0,10.8
911,6779227,10.63,1.0,15.0,4.5
912,6784067,0.9,1.0,3.0,2.0
913,6807607,22.5,1.0,125.0,1.0
914,6817065,20.0,1.0,200.0,1.0
915,6837805,162.5,1.0,14.0,4.666666666666667
916,6849601,3.335,1.0,12.0,0.5
917,6850179,8.75,1.0,55.0,56.5
918,6928721,50.0,1.0,20.0,0.0
919,6946175,30.0,1.0,50.0,1.0
920,6947067,25.0,1.0,500.0,8.0
921,6948435,0.0,1.0,2725.0,2625.0
922,6980963,10.0,1.0,30.0,7.0
923,6981021,12.0,1.0,70.0,2.0
924,6981305,72.0,1.0,4320.0,167.6
925,6990761,10.4,2.0,3600.0,21.2
926,7028915,35.08,1.0,24.0,5.0
927,7053119,20.0,1.0,15.0,7.0
928,7063721,119.0,1.0,37.0,7.0
929,7116405,32.15,1.0,200.0,202.0
930,0,,,,
931,7141751,6.333333333333333,1.3333333333333333,38.333333333333336,28.0
932,7177955,78.0,1.0,21.666666666666668,6.0
933,7209999,110.0,1.0,257.5,146.75
934,7210055,100.0,1.0,100.0,55.0
935,7210285,15.0,1.0,75.0,18.4
936,7220143,21.455,1.5,100.0,8.0
937,7242721,5.0,2.0,52.5,11.5
938,7242859,2.5,2.0,194.0,7.0
939,7242951,27.36,1.0,10.0,10.0
940,7252859,45.58,1.0,30.0,19.0
941,7263869,170.0,1.0,5.0,0.5
942,7269307,9.5425,1.0,55.0,6.25
943,7289881,12.3625,1.0,13.75,5.25
944,7308235,315.09999999999997,1.0,51.666666666666664,2.3333333333333335
945,7309037,162.5,1.0,14.0,4.666666666666667
946,7329399,17.5,1.0,50.0,3.5
947,7341227,22.63,1.0,50.0,7.0
948,7361915,17.81,1.0,30.0,21.0
949,7365173,15.0,1.0,40.0,30.0
950,7374567,12.0,1.0,30.0,2.0
951,7383201,29.236666666666668,1.0,216.66666666666666,0.3333333333333333
952,7401751,3.0,1.0,12.0,5.0
953,7410915,24.333333333333332,1.0,16.11111111111111,8.666666666666666
954,7427665,1930.05,1.0,20.0,5.0
955,7457923,8.74,1.0,150.0,112.0
956,7472263,65.4,1.0,60.0,9.5
957,7475377,20.0,1.0,24.0,13.0
958,7484101,10.0,1.0,100.0,0.0
959,7546315,4.0,1.0,49.6,47.0
960,7555625,45.0,1.0,20.0,0.5
961,7570773,353.11,1.0,60.0,0.5
962,7579043,17.91,1.0,80.0,18.0
963,7636537,12.0,1.0,60.0,40.0
964,7657053,15.0,1.0,100000.0,0.0
965,7659473,59.50666666666667,1.0,300.0,21.333333333333332
966,7700767,39.4075,1.0,8874.25,2.375
967,7720947,10.0,1.0,35.0,3.0
968,7751999,25.0,1.0,75.0,7.0
969,7782567,15.0,1.0,30.0,6.5
970,7836531,60.0,1.0,24.0,20.0
971,7855223,30.0,1.0,200.0,0.0
972,7856197,39.0,1.0,24.0,11.333333333333334
973,7867005,20.0,1.0,1.0,0.0
974,7934751,20.625,1.0,150.0,2.625
975,7957443,20.0,1.0,30.0,3.5
976,7973719,18.208,1.0,17.0,0.4
977,7996371,46.46,1.0,1.0,1.0
978,7996633,22.63,1.0,15.0,1.0
979,8017681,23.571428571428573,1.0,75.0,0.7857142857142857
980,8029891,2.5,1.0,40.0,11.0
981,8079875,9.639999999999999,1.0,46.25,7.25
982,8090763,76.32,1.0,15.0,9.0
983,8093937,103.33333333333333,1.0,10.0,0.6666666666666666
984,8095303,105.32,1.0,85.0,0.5
985,8098943,20.0,1.0,17.0,16.0
986,8137073,39.95666666666667,1.0,100.0,15.333333333333334
987,8148569,233.355,1.0,50.0,1.5
988,8160869,10.0,1.0,100.0,11.0
989,8168243,15.0,1.0,50.0,8.666666666666666
990,8181263,30.0,1.0,40.0,0.0
991,8208627,200.0,1.0,50.0,0.0
992,8220627,25.0,1.0,30.0,14.0
993,8244617,6.762857142857143,1.4285714285714286,83.42857142857143,14.285714285714286
994,8244753,40.0,1.0,50.0,34.0
995,8310099,50.0,1.0,10.0,0.0
996,8324175,10.0,1.0,50.0,0.0
997,8379817,90.0,1.0,100.0,0.0
998,8455577,649.0,1.0,7.0,0.5
999,8589103,30.0,1.0,30.0,0.0
1000,493362,20.0,1.0,240.0,11.5
1001,755917,133.75,1.0,370.0,72.75
1002,789096,17.91,1.0,30.0,16.0
1003,1017735,71.66666666666667,1.0,14.0,5.333333333333333
1004,1116053,11.666666666666666,1.0,29.666666666666668,6.333333333333333
1005,1149127,15.0,1.0,12.0,14.5
1006,1149301,84.44681818181814,1.0,26.363636363636363,3.3181818181818183
1007,1149303,84.44681818181814,1.0,22.0,5.2272727272727275
1008,1182117,299.99,1.0,18.0,5.0
1009,1182161,223.5,1.0,20.0,0.5
1010,1215149,73.27,1.0,50.0,11.0
1011,1260599,499.0,1.0,7.0,2.0
1012,1280665,51.05,1.0,70.0,22.0
1013,1305617,32.085,1.0,150.0,56.0
1014,1313137,1122.37,1.0,18.0,4.0
1015,1410891,17.5,1.0,5100.0,22.5
1016,1411561,224.0,1.0,73.33333333333333,4.0
1017,1443941,10.0,1.0,30.0,26.0
1018,1444303,60.0,1.0,200.0,216.0
1019,1477311,5.85,1.0,86.0,38.4
1020,1509735,5.0,1.0,83.33333333333333,6.666666666666667
1021,1542169,13.19,1.0,30.0,1.0
1022,1542281,12.0,1.0,150.0,6.0
1023,1542643,86.885,1.0,500.0,0.5
1024,1542665,8.46,1.0,800.0,22.0
1025,1608147,10.0,1.0,50.0,50.0
1026,1616935,7.5,1.0,70.0,0.0
1027,1627889,93.33333333333333,1.0,1000.0,5.0
1028,1640787,12.333333333333334,1.0,72.33333333333333,21.0
1029,1640889,12.5,1.0,175.0,19.5
1030,1654235,17.91,1.0,200.0,32.0
1031,1655091,13.19,1.0,12.0,12.0
1032,1673077,15.0,1.0,200.0,30.0
1033,1673373,56.925000000000004,1.0,75.0,0.5
1034,1673565,475.0,1.0,25.0,0.0
1035,1706081,5.0,1.0,100.0,2.0
1036,1739389,8.75,1.0,50.0,17.0
1037,1771473,7.0,1.0,25.5,2.5
1038,1771953,25.0,1.0,50.0,19.0
1039,1771965,50.515,1.0,50.0,4.5
1040,1772167,250.0,1.0,17.5,0.0
1041,1869635,0.0,1.0,100.0,0.0
1042,1870513,8.4,1.0,65.16666666666667,63.333333333333336
1043,1875743,9.0,1.0,50.0,4.5
1044,1902529,27.5,1.0,30.0,1.0
1045,1902619,10.0,1.0,100.0,34.0
1046,1902639,4.285714285714286,1.0,18.571428571428573,4.714285714285714
1047,1902733,18.856,1.0,100.0,5.6
1048,1930291,10.0,1.0,63.333333333333336,42.333333333333336
1049,1935211,45.0,1.0,38.0,11.0
1050,1968147,28.195,1.0,70.5,0.5
1051,1968643,16.666666666666668,1.0,66.66666666666667,5.666666666666667
1052,2001299,15.0,1.0,10.0,10.0
1053,2010125,35.0,1.0,20.0,0.0
1054,2034121,46.26,1.0,210.0,47.25
1055,2034147,36.80833333333333,1.0,210.0,34.666666666666664
1056,2064843,62.5,1.0,160.0,67.5
1057,2066237,25.0,1.0,250.0,14.5
1058,2066473,1305.7495652173916,1.0,23.652173913043477,1.7391304347826086
1059,2066697,15.0,1.0,200.0,36.0
1060,2067051,46.26,1.0,12.0,6.0
1061,2081201,70.0,1.0,18.0,11.0
1062,2097481,36.666666666666664,1.0,37.333333333333336,5.0
1063,2097513,0.0,1.0,0.0,116.0
1064,2099203,19.48333333333333,1.0,99999.0,21.0
1065,2099477,8.0,1.0,27.0,2.6
1066,2131786,0.0,1.0,150.0,8.0
1067,2165272,34.445,1.0,27.5,12.0
1068,2165286,36.81,1.0,40.0,17.0
1069,2197714,10.0,1.0,50.0,17.0
1070,2206814,17.91,1.0,35.0,35.0
1071,2230142,57.142857142857146,1.0,306.0,327.0
1072,2230184,30.0,1.0,116.66666666666667,57.666666666666664
1073,2230186,49.0,1.0,50.0,17.0
1074,2230826,10.0,1.0,101.0,101.0
1075,2262938,34.445,1.0,100.0,11.5
1076,2263032,211.97000000000003,1.0,300.0,53.0
1077,2263148,15.0,1.0,166.66666666666666,19.666666666666668
1078,2263236,329.2966666666667,1.0,20.0,0.3333333333333333
1079,2263628,1.725,1.0,50.0,40.5
1080,2295762,8.46,1.0,33.0,26.0
1081,2295870,15.0,1.0,100.0,13.0
1082,2296426,0.0,1.0,1000.0,0.0
1083,2328374,15.0,1.0,300.0,30.0
1084,2329240,15.0,1.0,175.0,165.0
1085,2361370,21.283333333333335,1.0,43.333333333333336,3.6666666666666665
1086,2361556,17.5,1.0,10.0,7.5
1087,2427034,5.0,1.0,62.0,2.5
1088,2427088,3.0300000000000002,1.0,125.0,22.5
1089,2427546,10.0,1.0,200.0,6.0
1090,2460328,25.0,1.0,8.0,2.0
1091,2492936,20.0,1.0,10.0,1.0
1092,2525090,20.0,1.0,80.0,21.0
1093,2525454,50.0,1.0,285.0,78.0
1094,2557984,6.095000000000001,1.0,100.0,5.0
1095,2558024,8.333333333333334,1.0,255.0,4.333333333333333
1096,2567198,13.0,1.0,18.0,1.0
1097,2590686,15.0,1.0,50.0,50.0
1098,2590826,20.0,1.0,150.0,26.0
1099,2590872,0.0,1.0,42525.0,21.75
1100,2591108,40.0,1.0,18.333333333333332,3.0
1101,2623388,46.01,1.0,50.0,1.0
1102,2623598,100.0,1.0,500000.0,2.0
1103,2623816,12.64,1.0,8.25,5.5
1104,2656289,32.08,1.0,30.0,3.0
1105,2656403,20.0,1.0,13.0,13.0
1106,2688887,0.0,1.0,80.0,0.0
1107,2720137,20.27,1.0,10.0,9.0
1108,2754449,640.6666666666666,1.0,69.16666666666667,5.666666666666667
1109,2755031,2.25,1.0,225.0,16.75
1110,2785697,0.0,1.0,20.0,0.0
1111,2802021,92.33333333333333,1.0,11.666666666666666,1.0
1112,2820231,29.009999999999998,1.0,150.0,9.5
1113,2853227,30.0,1.0,30.0,28.0
1114,2853395,75.0,1.0,40.0,35.0
1115,2862195,75.0,1.0,55.0,19.0
1116,2885749,55.0,1.0,300.0,17.0
1117,2918221,20.0,1.0,50.0,20.0
1118,2918993,27.36,1.0,35.0,15.0
1119,2919097,9.4,1.0,25.0,24.0
1120,2933083,20.6325,1.0,23.75,1.0
1121,2951053,1200.0,1.0,15.0,1.0
1122,2965835,0.0,1.0,20.0,0.0
1123,2984035,16.0,1.0,2501.0,1.5
1124,2984119,25.75,1.0,125.0,8.5
1125,2984607,10.0,1.0,180.0,7.0
1126,3016693,25.0,1.0,75.0,75.0
1127,3017051,8.46,1.0,200.0,3.0
1128,3017239,6.0,2.0,90.0,4.666666666666667
1129,3017373,36.0,1.0,50.0,5.0
1130,3050017,30.0,1.0,90.0,12.0
1131,3082659,523.94,1.0,12.6,12.2
1132,3091487,11.056666666666667,1.0,83.33333333333333,23.333333333333332
1133,3114965,36.81,1.0,100.0,50.0
1134,3147691,960.05,1.0,20.0,4.0
1135,3180519,17.91,1.0,40.0,38.0
1136,3180811,0.0,1.0,600.0,165.5
1137,3181057,60.0,1.0,175.0,50.0
1138,3213559,35.0,1.0,500.0,34.0
1139,3213761,0.0,1.0,39.0625,2.375
1140,3213837,8.75,1.0,3.0,1.0
1141,3228011,205.0,1.0,44.8,20.8
1142,3246259,18.25,1.0,20.0,14.0
1143,3246635,38.75,1.0,100.0,18.75
1144,3246747,15.0,1.0,30.0,1.0
1145,3279527,24.206666666666667,1.0,358.3333333333333,35.0
1146,3311439,40.0,1.0,178.0,6.0
1147,3312197,90.0,1.0,200.0,207.5
1148,3344187,268.53153846153845,1.0,35.15384615384615,4.3076923076923075
1149,3344475,69.51,1.0,20.0,12.0
1150,3344933,188.01,1.0,35.0,8.0
1151,3377431,225.0,1.0,150.0,3.0
1152,3377567,31.666666666666668,1.0,98.33333333333333,28.0
1153,3377729,30.0,1.0,600.0,3.0
1154,3409907,10.0,1.0,250.0,99.0
1155,3409911,25.0,1.0,1000.0,3.6666666666666665
1156,3409933,25.47,1.0,300.0,46.0
1157,3442683,27.5,1.5,80.0,49.5
1158,3442743,4.6,1.6,170.0,16.6
1159,3442753,65.0,1.0,20.25,6.0
1160,3475713,12.43,1.0,40.0,7.75
1161,3500119,41.666666666666664,1.0,202.33333333333334,0.0
1162,3508041,123.89999999999999,1.8333333333333333,291.6666666666667,0.3333333333333333
1163,3508499,59.583333333333336,1.0,640.75,211.08333333333334
1164,3508635,5.0,1.0,50.0,4.333333333333333
1165,3540833,45.0,1.0,36.0,6.0
1166,3540999,50.0,1.0,100.0,1.0
