body_length,channels,fb_published,has_logo,name_length,org_facebook,org_twitter,show_map,user_age,user_type,Label,month,day,hour,minute,dayofyear,weekofyear,week,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,time_diff_seconds,previous_payout0,has_header_0.0,has_header_1.0,has_header_nan,yahoo,is_fr,is_org,delivery_method_0.0,delivery_method_1.0,delivery_method_3.0,delivery_method_nan
272,8,0,1,65,18.0,0.0,1,117,3,0,6,26,20,0,178,26,26,1,2,False,False,False,False,5400.0,0,0,0,1,0,0,0,1,0,0,0
17587,5,1,1,33,17.0,15.0,1,397,3,0,6,16,4,30,168,24,24,5,2,False,False,False,False,27000.0,0,0,0,1,0,0,0,1,0,0,0
9106,5,0,1,36,15.0,13.0,1,278,1,0,12,7,9,0,342,49,49,4,4,False,False,False,False,19800.0,0,1,0,0,0,0,0,1,0,0,0
3505,4,0,1,29,0.0,0.0,1,26,3,0,6,29,1,0,181,26,26,4,2,False,False,False,False,9000.0,0,1,0,0,0,0,0,1,0,0,0
1138,11,0,1,20,13.0,0.0,1,496,4,0,11,14,6,0,319,46,46,2,4,False,False,False,False,10800.0,0,0,1,0,0,0,1,0,1,0,0
3713,0,0,1,16,0.0,0.0,1,813,3,0,11,28,5,0,332,48,48,3,4,False,False,False,False,14400.0,0,1,0,0,0,0,0,0,1,0,0
18094,0,0,1,32,0.0,0.0,1,846,3,0,6,25,7,0,177,26,26,0,2,False,False,False,False,964200.0000000001,0,0,1,0,0,0,0,0,1,0,0
668,5,0,1,9,0.0,0.0,1,0,1,1,6,17,11,0,169,24,24,6,2,False,False,False,False,7200.0,1,0,0,1,0,0,0,1,0,0,0
5576,11,0,1,64,10.0,9.0,1,408,4,0,7,4,21,0,186,27,27,2,3,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
2350,5,0,1,24,7.0,8.0,1,510,1,0,8,31,10,0,244,35,35,4,3,False,True,False,False,21600.0,0,0,0,1,0,0,0,1,0,0,0
5968,11,0,1,28,0.0,0.0,1,0,3,0,10,1,23,0,275,40,40,0,4,True,False,True,False,21600.0,0,0,0,1,0,0,0,0,1,0,0
101,6,0,1,38,0.0,0.0,1,0,1,1,7,6,6,0,188,27,27,4,3,False,False,False,False,10800.0,1,1,0,0,0,0,0,1,0,0,0
122,10,0,1,57,0.0,0.0,1,654,4,0,7,6,6,55,188,27,27,4,3,False,False,False,False,32100.000000000004,0,1,0,0,0,0,0,1,0,0,0
695,12,0,1,27,0.0,0.0,1,0,1,1,7,2,3,0,184,27,27,0,3,False,False,False,False,10800.0,1,0,0,1,1,0,0,1,0,0,0
1000,5,0,1,6,9.0,10.0,1,1,3,0,7,27,6,0,209,30,30,4,3,False,False,False,False,14400.0,0,0,0,1,0,0,0,0,1,0,0
4405,8,0,1,12,0.0,0.0,1,0,1,0,8,11,4,0,224,32,32,5,3,False,False,False,False,10800.0,0,0,0,1,1,0,0,1,0,0,0
130,13,0,0,39,0.0,0.0,1,196,3,0,12,4,5,0,339,49,49,1,4,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
2805,8,0,1,48,0.0,0.0,0,0,1,1,12,7,0,0,342,49,49,4,4,False,False,False,False,10800.0,1,1,0,0,0,0,0,0,1,0,0
20542,5,0,1,50,12.0,13.0,1,90,1,0,8,3,2,0,216,31,31,4,3,False,False,False,False,9000.0,0,0,0,1,1,0,0,1,0,0,0
1609,8,0,1,46,14.0,14.0,1,803,3,0,10,10,6,30,284,41,41,2,4,False,False,False,False,12600.0,0,0,1,0,0,0,0,1,0,0,0
0,8,1,1,73,10.0,10.0,1,172,1,0,9,22,2,0,266,38,38,5,3,False,False,False,False,126000.00000000001,0,0,0,1,0,0,0,0,1,0,0
1231,11,1,1,12,0.0,0.0,1,176,4,0,11,22,22,30,327,47,47,3,4,False,False,False,False,16200.000000000002,0,1,0,0,0,0,0,0,1,0,0
911,11,0,1,15,0.0,0.0,1,0,3,0,11,9,9,0,314,45,45,4,4,False,False,False,False,26100.0,0,0,0,1,0,0,0,0,1,0,0
0,8,0,0,69,0.0,0.0,0,1065,3,0,1,6,0,0,6,1,1,6,1,False,False,False,False,14518800.0,0,1,0,0,0,0,0,0,1,0,0
453,5,0,1,27,16.0,10.0,1,300,4,0,8,12,16,0,225,32,32,6,3,False,False,False,False,8100.000000000001,0,1,0,0,0,0,0,1,0,0,0
3337,5,0,1,33,25.0,0.0,1,235,1,0,8,23,8,0,236,34,34,3,3,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
1938,0,0,1,40,9.0,0.0,1,137,3,0,11,22,4,0,327,47,47,3,4,False,False,False,False,39600.0,0,0,0,1,0,0,0,1,0,0,0
3419,10,0,1,22,20.0,11.0,1,539,4,0,8,7,3,0,220,32,32,1,3,False,False,False,False,3600.0,0,0,0,1,0,0,0,1,0,0,0
1283,0,0,1,31,0.0,0.0,1,280,3,0,8,17,6,0,230,33,33,4,3,False,False,False,False,12600.0,0,1,0,0,0,0,0,1,0,0,0
4738,11,0,1,45,19.0,13.0,1,760,3,0,10,19,0,0,293,42,42,4,4,False,False,False,False,28800.0,0,1,0,0,0,0,0,1,0,0,0
209,8,0,1,23,14.0,15.0,1,130,3,0,9,19,3,45,263,38,38,2,3,False,False,False,False,4500.0,0,0,0,1,0,0,0,0,1,0,0
5820,8,0,1,21,23.0,8.0,1,34,3,0,10,29,19,0,303,44,44,0,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,0,1,0,0
2170,5,0,1,34,0.0,0.0,1,0,1,1,8,5,18,0,218,31,31,6,3,False,False,False,False,255600.00000000003,1,1,0,0,0,0,0,1,0,0,0
2545,8,0,1,22,23.0,14.0,1,473,4,0,9,23,2,0,267,38,38,6,3,False,False,False,False,5400.0,0,1,0,0,0,0,0,1,0,0,0
15209,8,0,1,75,0.0,13.0,1,373,3,0,9,2,23,0,246,35,35,6,3,False,False,False,False,10800.0,0,1,0,0,0,0,1,1,0,0,0
1838,6,1,1,49,8.0,15.0,1,49,3,0,9,15,3,30,259,37,37,5,3,False,False,False,False,183600.0,0,0,1,0,0,0,1,0,1,0,0
0,13,0,1,40,0.0,0.0,1,537,4,1,8,8,7,0,221,32,32,2,3,False,False,False,False,10800.0,1,1,0,0,1,0,0,1,0,0,0
3091,5,1,1,49,35.0,15.0,1,129,3,0,8,28,2,30,241,35,35,1,3,False,False,False,False,5400.0,0,0,0,1,0,0,0,0,1,0,0
3484,11,1,1,28,7.0,8.0,1,1118,3,0,10,10,0,0,284,41,41,2,4,False,False,False,False,288000.0,0,0,0,1,0,0,0,0,1,0,0
306,10,0,1,20,25.0,0.0,1,6,3,0,11,8,19,0,313,45,45,3,4,False,False,False,False,10800.0,0,0,1,0,0,0,0,1,0,0,0
749,11,0,0,137,0.0,0.0,0,529,4,0,9,16,4,0,260,37,37,6,3,False,False,False,False,9000.0,0,0,1,0,0,0,0,1,0,0,0
2111,5,0,1,23,0.0,0.0,1,1324,4,0,9,19,14,30,263,38,38,2,3,False,False,False,False,3600.0,0,1,0,0,0,0,1,1,0,0,0
0,5,0,1,4,0.0,0.0,1,0,1,1,11,21,6,0,326,47,47,2,4,False,False,False,False,10800.0,1,0,0,1,0,0,0,1,0,0,0
246,0,0,1,32,0.0,0.0,0,794,4,0,10,28,1,0,302,43,43,6,4,False,False,False,False,25200.0,0,1,0,0,0,0,0,0,1,0,0
2584,8,0,1,58,0.0,7.0,1,0,3,0,11,2,21,30,307,44,44,4,4,False,False,False,False,106200.0,0,0,0,1,0,0,0,0,1,0,0
5372,0,0,1,29,0.0,0.0,1,158,1,0,10,24,4,30,298,43,43,2,4,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
1677,8,0,1,34,0.0,0.0,1,100,4,0,2,3,6,0,34,5,5,6,1,False,False,False,False,7200.0,0,1,0,0,0,0,1,0,1,0,0
7383,0,0,1,24,11.0,11.0,1,384,3,0,9,26,23,0,269,39,39,3,3,False,False,False,False,25200.0,0,0,0,1,0,0,0,1,0,0,0
3935,8,0,1,40,6.0,8.0,1,473,3,0,11,10,20,0,315,45,45,5,4,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
0,11,0,1,42,10.0,0.0,1,7,1,1,9,29,11,0,273,39,39,5,3,False,False,False,False,68400.0,1,0,0,1,0,0,0,1,0,0,0
992,6,0,1,38,20.0,15.0,1,797,3,0,10,3,6,0,277,40,40,2,4,False,False,False,False,18000.0,0,0,0,1,0,0,0,1,0,0,0
14323,6,0,0,69,0.0,0.0,1,318,1,0,12,22,5,45,357,51,51,5,4,False,False,False,False,7876800.000000001,0,0,1,0,0,0,0,0,1,0,0
3217,8,0,1,27,48.0,12.0,1,1,3,0,10,21,23,30,295,42,42,6,4,False,False,False,False,23400.0,0,0,0,1,0,0,0,0,1,0,0
7835,11,0,1,56,9.0,12.0,1,1197,4,0,4,28,4,0,118,17,17,6,2,False,False,False,False,39600.0,0,0,0,1,0,0,0,0,1,0,0
73,8,0,1,64,0.0,0.0,1,450,3,0,12,6,22,30,341,49,49,3,4,False,False,False,False,19800.0,0,1,0,0,0,0,1,0,1,0,0
2223,8,0,1,17,12.0,13.0,1,505,3,0,10,10,23,0,284,41,41,2,4,False,False,False,False,10800.0,0,1,0,0,0,0,1,0,1,0,0
3038,8,0,1,29,0.0,0.0,1,602,3,0,10,2,21,0,276,40,40,1,4,False,False,False,False,9000.0,0,1,0,0,0,0,0,0,1,0,0
5744,5,0,1,25,0.0,0.0,1,1462,3,0,11,14,6,0,319,46,46,2,4,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
1872,8,0,1,9,0.0,0.0,1,0,1,0,10,19,19,30,293,42,42,4,4,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
8915,6,0,1,33,35.0,16.0,1,542,3,0,10,5,5,30,279,40,40,4,4,False,False,False,False,5400.0,0,0,0,1,0,0,1,1,0,0,0
9767,11,0,1,67,14.0,14.0,1,944,3,0,10,24,22,0,298,43,43,2,4,False,False,False,False,25200.0,0,1,0,0,0,0,0,0,1,0,0
678,5,0,1,26,0.0,0.0,1,1091,4,0,10,6,4,0,280,40,40,5,4,False,False,False,False,5400.0,0,1,0,0,0,0,0,1,0,0,0
1468,11,0,1,28,15.0,0.0,1,274,3,0,9,13,4,0,256,37,37,4,3,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
431,8,0,1,34,0.0,0.0,1,1184,4,0,2,7,6,0,38,6,6,3,1,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
567,11,0,1,40,20.0,13.0,1,21,4,0,10,31,4,0,305,44,44,2,4,False,True,False,False,10800.0,0,1,0,0,0,0,1,0,1,0,0
244,8,0,1,31,0.0,0.0,0,259,4,0,12,6,22,30,341,49,49,3,4,False,False,False,False,21600.0,0,0,0,1,0,0,0,0,1,0,0
14476,10,0,1,53,11.0,15.0,0,1463,3,0,10,11,20,20,285,41,41,3,4,False,False,False,False,3600.0,0,0,1,0,0,0,0,0,1,0,0
7330,11,0,0,49,12.0,12.0,1,1126,4,0,11,29,5,30,334,48,48,3,4,False,False,False,False,9000.0,0,0,0,1,0,0,0,1,0,0,0
5776,8,0,1,27,9.0,0.0,1,30,3,0,12,7,3,0,342,49,49,4,4,False,False,False,False,86400.0,0,0,0,1,0,0,0,0,0,1,0
321,8,0,1,33,10.0,10.0,0,214,3,0,10,30,2,0,304,44,44,1,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
5971,8,0,1,21,48.0,15.0,1,0,3,0,1,11,5,30,11,2,2,4,1,False,False,False,False,95400.0,0,0,0,1,0,0,0,0,1,0,0
1262,8,0,1,45,12.0,16.0,1,817,3,0,2,6,21,30,37,6,6,2,1,False,False,False,False,5400.0,0,0,0,1,0,0,0,0,1,0,0
2910,11,0,1,72,20.0,0.0,1,0,3,0,10,16,2,30,290,42,42,1,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
1852,5,0,1,17,0.0,0.0,1,162,4,0,11,15,4,0,320,46,46,3,4,False,False,False,False,7200.0,0,1,0,0,0,0,1,1,0,0,0
21260,5,0,1,70,36.0,14.0,1,190,3,0,3,10,23,30,69,10,10,6,1,False,False,False,False,23400.0,0,1,0,0,0,0,0,0,1,0,0
1976,8,0,1,27,0.0,0.0,0,637,4,0,10,24,1,30,298,43,43,2,4,False,False,False,False,9000.0,0,1,0,0,0,0,0,0,1,0,0
13566,6,0,1,41,0.0,0.0,1,282,3,0,11,3,3,45,308,44,44,5,4,False,False,False,False,9900.0,0,1,0,0,0,0,0,1,0,0,0
2570,0,0,1,66,13.0,13.0,1,479,3,0,11,3,3,0,308,44,44,5,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
1458,8,0,0,70,0.0,0.0,1,0,1,1,11,26,0,0,331,48,48,0,4,False,False,False,False,10800.0,0,1,0,0,1,0,0,1,0,0,0
1261,11,0,1,45,21.0,14.0,1,0,1,0,12,4,6,0,339,49,49,1,4,False,False,False,False,16200.000000000002,0,0,0,1,0,0,0,1,0,0,0
2893,5,0,1,25,0.0,0.0,1,0,3,1,10,29,13,0,303,44,44,0,4,False,False,False,False,25200.0,1,1,0,0,1,0,0,1,0,0,0
15923,11,1,1,65,25.0,15.0,1,0,1,0,4,19,0,0,109,16,16,4,2,False,False,False,False,32400.000000000004,0,0,0,1,0,0,0,0,1,0,0
2673,8,0,0,41,0.0,0.0,1,1178,4,0,11,19,4,30,324,47,47,0,4,False,False,False,False,9000.0,0,0,1,0,0,0,0,0,1,0,0
6021,8,0,0,33,12.0,2.0,1,594,3,0,11,22,0,30,327,47,47,3,4,False,False,False,False,3600.0,0,0,1,0,0,0,0,0,1,0,0
2074,12,0,0,27,20.0,16.0,1,215,1,0,12,7,5,0,342,49,49,4,4,False,False,False,False,266400.0,0,0,0,1,0,0,0,1,0,0,0
2188,11,0,1,48,23.0,0.0,1,171,3,0,5,4,1,30,124,18,18,5,2,False,False,False,False,9000.0,0,0,0,1,0,0,0,1,0,0,0
18939,8,0,1,46,48.0,13.0,1,797,3,0,7,26,23,0,207,30,30,4,3,False,False,False,False,111600.0,0,1,0,0,0,0,0,0,1,0,0
33,0,0,0,18,18.0,0.0,1,315,3,0,11,2,6,55,307,44,44,4,4,False,False,False,False,82500.0,0,0,0,1,0,0,0,1,0,0,0
7591,11,0,1,110,32.0,13.0,1,463,3,0,12,11,3,30,346,50,50,1,4,False,False,False,False,7200.0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,29,0.0,0.0,1,20,3,1,12,10,0,0,345,50,50,0,4,False,False,False,False,10800.0,1,0,0,1,0,0,0,1,0,0,0
4027,11,0,1,43,0.0,0.0,1,272,3,0,11,30,2,0,335,48,48,4,4,False,True,False,False,27000.0,0,1,0,0,0,0,0,1,0,0,0
5818,11,0,1,26,20.0,15.0,1,0,3,0,1,25,1,0,25,4,4,4,1,False,False,False,False,203400.0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,5,0.0,0.0,1,0,1,1,11,5,7,40,310,45,45,0,4,False,False,False,False,94556400.0,0,0,0,1,0,0,0,1,0,0,0
1074,8,0,0,28,0.0,0.0,1,0,1,1,11,18,0,0,323,46,46,6,4,False,False,False,False,14400.0,1,0,0,1,0,0,0,1,0,0,0
5849,8,1,1,54,17.0,17.0,1,895,3,0,1,13,5,30,13,2,2,6,1,False,False,False,False,7200.0,0,0,0,1,0,0,0,0,1,0,0
26151,5,1,1,49,16.0,12.0,1,607,3,0,12,19,4,0,354,51,51,2,4,False,False,False,False,7200.0,0,1,0,0,0,0,0,0,1,0,0
2069,0,0,1,33,14.0,15.0,1,76,3,0,6,6,5,30,157,23,23,3,2,False,False,False,False,12600.0,0,0,0,1,0,0,0,1,0,0,0
11656,5,0,1,59,0.0,0.0,1,350,3,0,1,25,1,0,25,4,4,4,1,False,False,False,False,27000.0,0,1,0,0,0,0,0,1,0,0,0
2860,11,0,0,27,11.0,11.0,1,152,3,0,1,23,5,30,23,4,4,2,1,False,False,False,False,10800.0,0,0,0,1,0,0,0,0,1,0,0
1279,0,0,1,34,0.0,0.0,1,1498,4,0,12,17,5,0,352,51,51,0,4,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
218,8,0,1,42,0.0,0.0,1,759,4,0,1,30,22,30,30,5,5,2,1,False,False,False,False,7200.0,0,0,0,1,0,0,0,0,1,0,0
2357,5,0,1,38,45.0,14.0,1,1160,4,0,12,18,7,0,353,51,51,1,4,False,False,False,False,18000.0,0,1,0,0,0,0,0,1,0,0,0
2307,0,0,1,37,8.0,15.0,1,0,1,1,12,21,6,0,356,51,51,4,4,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
583,6,0,1,24,0.0,0.0,1,0,1,0,1,6,11,0,6,1,1,6,1,False,False,False,False,21600.0,0,1,0,0,0,0,0,1,0,0,0
970,10,0,1,50,0.0,0.0,1,568,1,0,2,27,23,0,58,9,9,2,1,False,False,False,False,363600.0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,5,0.0,0.0,0,0,3,1,12,10,0,0,344,50,50,1,4,False,False,False,False,31633200.000000004,1,1,0,0,0,0,0,1,0,0,0
1369,6,1,1,27,0.0,0.0,1,490,3,0,3,22,19,30,81,12,12,4,1,False,False,False,False,5400.0,0,0,0,1,0,0,0,0,1,0,0
3225,8,0,1,33,0.0,0.0,1,426,3,0,1,19,1,30,19,3,3,5,1,False,False,False,False,113400.0,0,1,0,0,0,0,0,1,0,0,0
2417,11,1,1,23,0.0,0.0,1,0,3,0,9,13,2,0,256,37,37,4,3,False,False,False,False,18000.0,0,0,0,1,0,0,0,1,0,0,0
8514,5,0,1,54,0.0,0.0,1,928,4,0,5,22,2,0,142,21,21,2,2,False,False,False,False,5400.0,0,1,0,0,0,0,0,0,1,0,0
266,6,0,1,51,16.0,14.0,0,1046,4,0,1,24,4,0,24,4,4,3,1,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
7441,8,0,1,77,9.0,9.0,1,806,3,0,8,16,0,0,228,33,33,4,3,False,False,False,False,32400.000000000004,0,1,0,0,0,0,1,0,1,0,0
3844,5,1,0,64,0.0,0.0,1,1224,3,0,2,7,0,0,38,6,6,3,1,False,False,False,False,187200.0,0,0,1,0,0,0,1,0,1,0,0
551,6,0,1,21,9.0,9.0,1,633,3,0,1,6,4,45,6,1,1,6,1,False,False,False,False,6300.0,0,0,1,0,0,0,0,0,1,0,0
3249,6,0,1,32,0.0,0.0,1,0,1,0,2,25,4,40,56,9,9,0,1,False,False,False,False,7800.000000000001,0,1,0,0,0,0,1,1,0,0,0
1891,11,0,1,49,0.0,7.0,1,625,3,0,6,3,3,30,154,23,23,0,2,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
823,0,0,1,23,0.0,16.0,0,42,3,0,5,13,7,0,133,20,20,0,2,False,False,False,False,11746800.0,0,1,0,0,0,0,0,0,1,0,0
734,5,0,1,40,12.0,12.0,1,112,3,0,2,19,5,0,50,8,8,1,1,False,False,False,False,9000.0,0,1,0,0,0,0,0,0,1,0,0
28481,8,0,1,49,16.0,15.0,1,481,3,0,1,6,14,0,6,1,1,6,1,False,False,False,False,32400.000000000004,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0.0,0.0,1,9,1,1,2,1,0,0,32,5,5,4,1,True,False,False,False,10800.0,1,0,0,1,0,0,0,1,0,0,0
5224,8,0,1,38,0.0,0.0,1,587,3,0,1,22,5,0,22,4,4,1,1,False,False,False,False,7200.0,0,0,1,0,0,0,0,1,0,0,0
2319,6,0,1,46,45.0,12.0,0,739,3,0,2,6,7,55,37,6,6,2,1,False,False,False,False,3945300.0000000005,0,1,0,0,0,0,0,0,1,0,0
38894,0,0,0,35,19.0,11.0,1,427,3,0,3,21,22,0,80,12,12,3,1,False,False,False,False,21600.0,0,0,1,0,0,0,0,1,0,0,0
356,6,0,1,30,0.0,0.0,1,226,3,0,1,10,7,0,10,2,2,3,1,False,False,False,False,10800.0,0,0,1,0,1,0,0,1,0,0,0
3642,11,1,1,44,8.0,9.0,1,869,3,0,2,3,1,0,34,5,5,6,1,False,False,False,False,28800.0,0,1,0,0,0,0,0,0,1,0,0
2232,6,0,1,38,7.0,7.0,1,180,1,0,1,26,7,55,26,4,4,5,1,False,False,False,False,50100.0,0,1,0,0,0,0,0,1,0,0,0
3657,5,0,1,37,0.0,0.0,1,0,1,1,2,14,22,30,45,7,7,3,1,False,False,False,False,1819800.0,1,1,0,0,0,0,0,1,0,0,0
907,8,0,1,41,0.0,0.0,1,412,3,0,3,8,0,0,67,10,10,4,1,False,False,False,False,21600.0,0,0,0,1,0,0,1,1,0,0,0
2464,5,0,1,35,0.0,0.0,1,391,4,0,1,30,5,30,30,5,5,2,1,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
3542,6,0,1,26,0.0,0.0,0,848,3,0,6,6,23,0,157,23,23,3,2,False,False,False,False,12070800.0,0,1,0,0,0,0,0,0,1,0,0
6172,8,0,1,173,91.0,16.0,1,1282,4,0,5,2,0,0,122,18,18,3,2,False,False,False,False,117000.00000000001,0,1,0,0,0,0,0,0,1,0,0
201,5,0,1,19,15.0,16.0,1,100,4,0,2,15,7,0,46,7,7,4,1,False,False,False,False,14400.0,0,0,0,1,0,0,0,1,0,0,0
1166,0,0,1,54,39.0,16.0,0,198,4,0,1,24,2,0,24,4,4,3,1,False,False,False,False,3600.0,0,1,0,0,0,0,0,1,0,0,0
1403,5,0,1,40,15.0,16.0,1,203,1,0,10,4,23,0,277,40,40,4,4,False,False,False,False,165600.0,0,1,0,0,0,0,1,1,0,0,0
131,0,0,1,14,0.0,0.0,0,0,1,0,4,26,6,0,116,17,17,4,2,False,False,False,False,50400.0,0,0,0,1,0,0,0,0,1,0,0
3762,6,0,1,35,23.0,0.0,1,0,1,0,4,12,0,0,102,15,15,4,2,False,False,False,False,28800.0,0,1,0,0,0,0,0,0,1,0,0
2877,12,0,1,62,9.0,9.0,1,876,3,0,4,29,0,0,119,18,18,0,2,False,False,False,False,266400.0,0,0,0,1,0,0,1,1,0,0,0
115,0,0,1,25,0.0,0.0,0,0,3,1,2,1,6,0,32,5,5,4,1,True,False,False,False,10800.0,1,0,0,1,0,0,0,1,0,0,0
751,0,0,1,16,16.0,0.0,1,11,1,0,4,11,3,30,101,15,15,3,2,False,False,False,False,7200.0,0,1,0,0,0,0,0,0,1,0,0
12989,8,0,1,34,0.0,0.0,1,0,1,0,5,31,9,0,151,22,22,4,2,False,True,False,False,28800.0,0,0,0,1,0,0,0,0,1,0,0
1586,8,0,1,33,0.0,0.0,1,684,3,0,4,24,3,30,114,17,17,2,2,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
3575,5,0,1,43,21.0,11.0,1,1276,4,0,3,3,17,30,62,9,9,6,1,False,False,False,False,5400.0,0,1,0,0,0,0,0,0,1,0,0
4317,5,0,1,56,7.0,10.0,1,399,3,0,6,15,5,0,166,24,24,5,2,False,False,False,False,208800.0,0,0,1,0,0,0,0,0,1,0,0
12426,8,0,1,32,21.0,13.0,1,871,3,0,5,2,23,0,122,18,18,3,2,False,False,False,False,18000.0,0,1,0,0,0,0,1,1,0,0,0
2177,11,1,1,17,0.0,0.0,1,568,1,0,4,17,4,30,107,16,16,2,2,False,False,False,False,10800.0,0,0,1,0,0,0,0,1,0,0,0
2813,0,0,1,35,0.0,0.0,1,132,4,0,3,7,21,30,66,10,10,3,1,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
352,5,0,1,35,15.0,14.0,1,0,1,0,3,21,9,0,80,12,12,3,1,False,False,False,False,21600.0,0,1,0,0,0,0,0,1,0,0,0
3293,0,0,1,36,0.0,0.0,1,0,1,0,2,7,13,0,38,6,6,3,1,False,False,False,False,25200.0,1,0,0,1,0,0,0,1,0,0,0
1774,6,0,1,53,0.0,0.0,1,0,1,1,2,20,8,0,51,8,8,2,1,False,False,False,False,21600.0,0,0,0,1,0,0,0,1,0,0,0
441,0,0,1,41,0.0,0.0,1,0,1,0,6,14,5,0,165,24,24,4,2,False,False,False,False,18000.0,0,0,0,1,1,0,0,1,0,0,0
417,0,0,1,16,0.0,0.0,0,0,1,0,6,15,5,0,166,24,24,5,2,False,False,False,False,18000.0,0,0,0,1,1,0,0,1,0,0,0
1283,8,0,1,34,7.0,8.0,1,58,3,0,5,16,0,0,136,20,20,3,2,False,False,False,False,21600.0,0,0,0,1,0,0,0,0,1,0,0
2689,11,0,1,43,24.0,15.0,1,1116,3,0,3,18,2,30,77,12,12,0,1,False,False,False,False,5400.0,0,0,1,0,0,0,0,1,0,0,0
65,5,0,1,15,0.0,0.0,1,0,1,1,2,11,7,0,42,7,7,0,1,False,False,False,False,68400.0,1,1,0,0,0,0,0,1,0,0,0
4704,0,0,1,53,0.0,0.0,1,359,4,0,3,1,0,0,60,9,9,4,1,True,False,False,False,25200.0,0,1,0,0,0,0,0,1,0,0,0
256,5,0,1,23,0.0,0.0,1,430,3,0,5,13,4,0,133,20,20,0,2,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
981,5,0,1,58,0.0,16.0,1,223,3,0,3,11,4,30,70,11,11,0,1,False,False,False,False,11700.0,0,1,0,0,0,0,0,0,1,0,0
7706,8,0,1,37,0.0,0.0,1,344,3,0,3,28,22,0,87,13,13,3,1,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
5485,12,0,1,43,9.0,9.0,1,895,3,0,4,27,2,0,117,17,17,5,2,False,False,False,False,169200.0,0,0,0,1,0,0,1,1,0,0,0
1805,0,0,1,40,52.0,14.0,1,103,3,0,5,17,2,0,137,20,20,4,2,False,False,False,False,43200.0,0,0,1,0,0,0,0,0,1,0,0
75,0,0,0,20,0.0,0.0,1,0,1,1,3,31,5,0,90,13,13,6,1,False,True,False,True,10800.0,1,0,0,1,0,0,0,1,0,0,0
804,5,0,1,19,51.0,11.0,1,236,3,0,3,6,20,0,65,10,10,2,1,False,False,False,False,10800.0,0,0,0,1,0,0,0,0,1,0,0
1486,6,0,1,7,15.0,16.0,1,659,3,0,3,14,5,0,73,11,11,3,1,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
1553,6,0,1,32,15.0,16.0,1,659,3,0,4,6,5,0,96,14,14,5,2,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
1434,6,0,1,14,15.0,16.0,1,659,3,0,3,30,5,0,89,13,13,5,1,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
669,0,0,1,45,0.0,0.0,1,351,4,0,3,15,4,30,74,11,11,4,1,False,False,False,False,23400.0,0,0,0,1,0,0,0,0,1,0,0
1198,8,0,1,38,12.0,14.0,1,947,4,0,3,11,3,0,70,11,11,0,1,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
151,12,0,1,23,0.0,0.0,1,0,3,0,6,20,7,30,171,25,25,3,2,False,False,False,False,9689400.0,0,1,0,0,1,0,0,1,0,0,0
3398,5,0,1,49,12.0,12.0,1,265,3,0,4,25,11,0,115,17,17,3,2,False,False,False,False,25200.0,0,0,1,0,0,0,0,0,1,0,0
4934,11,0,1,50,0.0,0.0,1,0,1,0,3,31,5,0,90,13,13,6,1,False,True,False,True,14400.0,0,1,0,0,0,0,0,0,1,0,0
1366,6,0,1,16,12.0,15.0,1,182,1,0,3,22,5,30,81,12,12,4,1,False,False,False,False,10800.0,0,1,0,0,0,0,1,1,0,0,0
592,0,0,1,37,0.0,0.0,1,0,1,0,5,7,20,30,127,19,19,1,2,False,False,False,False,5400.0,0,0,0,1,0,0,0,0,0,1,0
